CODE_LIGNE;LIB_LIGNE;STATUT;RG_TRONCON;PKD;PKF;IDGAIA;X_D_L93;Y_D_L93;X_F_L93;Y_F_L93;X_D_WGS84;Y_D_WGS84;X_F_WGS84;Y_F_WGS84;C_GEO_D;C_GEO_F
677000;Ligne de Narbonne à Port-Bou (frontière);Exploitée;1;404+674;510+536;79e1ac7e-e28c-11e8-92ff-01b064e0362d;699472.2422999963;6231479.228399999;712961.5724000037;6147472.938299999;2.993513046622724;43.18254070598571;3.157260987773843;42.42705448827672;43.182540706,2.99351304662;42.4270544883,3.15726098777
486000;Ligne de Guingamp à Paimpol;Exploitée;1;505+947;541+776;79e683ec-e28c-11e8-92ff-01b064e0362d;246059.24390000105;6845791.8442;256283.71720000356;6870088.422699999;-3.157093668214271;48.55299043886144;-3.044133669552932;48.77797718968842;48.5529904389,-3.15709366821;48.7779771897,-3.04413366955
212000;Ligne d'Hirson à Amagne-Lucquy;Exploitée;1;000+000;027+640;79d7da1e-e28c-11e8-92ff-01b064e0362d;777947.1829999983;6980051.8330999985;796267.4752999991;6964164.959100001;4.08438898225065;49.91432071939693;4.335476278940362;49.76909035542047;49.9143207194,4.08438898225;49.7690903554,4.33547627894
748000;Ligne de Montargis à Sens;Exploitée;1;118+129;140+550;79df61c8-e28c-11e8-92ff-01b064e0362d;680934.1616000012;6767037.653700002;698821.243900001;6760303.237199999;2.744338734362176;48.00344753977737;2.98421160080529;47.943119495834225;48.0034475398,2.74433873436;47.9431194958,2.98421160081
838000;Ligne de St-Julien (Troyes) à Gray;Exploitée;2;305+703;306+047;79e53c04-e28c-11e8-92ff-01b064e0362d;860256.2731999978;6715479.904199999;860127.5429999977;6715288.4531;5.129777870847223;47.52023448752397;5.127999345145657;47.51854300162522;47.5202344875,5.12977787085;47.5185430016,5.12799934515
821000;Ligne d'Arles au canal;Exploitée;1;000+135;000+873;79e0c234-e28c-11e8-92ff-01b064e0362d;831697.8577999994;6288413.582699999;831930.8708000034;6287791.7749999985;4.633011009304554;43.68250089073647;4.635739772165746;43.67686359235312;43.6825008907,4.6330110093;43.6768635924,4.63573977217
379000;Ligne de Mézidon à Trouville-Deauville;Exploitée;1;027+692;049+362;79dae5a4-e28c-11e8-92ff-01b064e0362d;473899.4359000027;6914080.804900002;488174.43410000205;6921697.4417;-0.107923194322598;49.28630114652302;0.084249132581917;49.35961153422813;49.2863011465,-0.107923194323;49.3596115342,0.0842491325819
747000;Ligne de Bourron-Marlotte-Grez à Malesherbes;Exploitée;1;000+000;001+300;79e55610-e28c-11e8-92ff-01b064e0362d;676652.0542000011;6803243.8594;676096.447300002;6803242.014600001;2.684981947676092;48.329093687395435;2.677485703362194;48.329056909765754;48.3290936874,2.68498194768;48.3290569098,2.67748570336
652000;Ligne de Morcenx à Bagnères-de-Bigorre;Exploitée;1;108+183;147+400;79e67db0-e28c-11e8-92ff-01b064e0362d;386817.35440000147;6334241.2815000005;418793.6952999979;6315795.381999999;-0.908878572584174;44.03739339090578;-0.500132574322257;43.88506396751597;44.0373933909,-0.908878572584;43.8850639675,-0.500132574322
830900;Voies de liaison de Dijon à Gevrey-Chambertin;Exploitée;1;315+435;319+080;79e10d82-e28c-11e8-92ff-01b064e0362d;853517.1952999979;6692343.375;853676.378200002;6688974.688499998;5.032345063210472;47.3136318088356;5.033303364746131;47.28327869400508;47.3136318088,5.03234506321;47.283278694,5.03330336475
070953;Saut-de-mouton de Toul;Exploitée;1;000+000;002+363;79d85888-e28c-11e8-92ff-01b064e0362d;907378.1653999984;6845428.945;909009.0247000009;6844392.324299999;5.817147593829376;48.675722648461104;5.838777091271167;48.665879327283996;48.6757226485,5.81714759383;48.6658793273,5.83877709127
640311;Raccordement de St-Jory-Triage à Capdenac;Exploitée;1;254+530;255+378;79dc7672-e28c-11e8-92ff-01b064e0362d;574575.0172000006;6282025.158300001;575247.0877000019;6281833.2148;1.446308470529001;43.62616859630829;1.4546780826949681;43.62456051830887;43.6261685963,1.44630847053;43.6245605183,1.45467808269
226306;Raccordement d'Arras-Sud;Exploitée;1;000+000;010+687;79d7f77a-e28c-11e8-92ff-01b064e0362d;690664.6675999984;7010345.517299999;683232.2511000037;7017347.274;2.869423311657151;50.19114004416671;2.765172623902928;50.25385750780973;50.1911400442,2.86942331166;50.2538575078,2.7651726239
341116;Embranchement maritime est du port du Havre;Exploitée;1;000+265;026+930;79daddae-e28c-11e8-92ff-01b064e0362d;496732.04089999944;6937776.016100001;498134.65680000186;6932260.5121;0.19408126948485202;49.50681803401129;0.21611005748997603;49.45772414457423;49.506818034,0.194081269485;49.4577241446,0.21611005749
242000;Ligne de Creil à Jeumont;Exploitée;1;050+894;239+563;79d8ac5e-e28c-11e8-92ff-01b064e0362d;661619.9236000031;6907823.545000002;779128.2942000031;7023316.080699999;2.4727466938867853;49.26890439422193;4.10927308481456;50.30268353401359;49.2689043942,2.47274669389;50.302683534,4.10927308481
661000;Ligne d'Ossès-St-Martin-d'Arrossa à St-Étienne-de-Baïgorry;Exploitée;1;238+538;243+345;79e183fc-e28c-11e8-92ff-01b064e0362d;350295.5031000003;6246786.3508;347949.57349999994;6243361.7291;-1.304403655774001;43.23447101917773;-1.330911602904758;43.20255902312359;43.2344710192,-1.30440365577;43.2025590231,-1.3309116029
006000;Ligne de Coolus à Sens;Exploitée;3;090+212;131+700;79d68c28-e28c-11e8-92ff-01b064e0362d;777425.2071999982;6802212.393199999;739818.2422999963;6793051.176800001;4.044406539711743;48.3156255442715;3.536301180128566;48.23658857545423;48.3156255443,4.04440653971;48.2365885755,3.53630118013
005340;Raccordement de Vandières;Exploitée;1;000+000;003+631;79d684c0-e28c-11e8-92ff-01b064e0362d;919692.009300001;6878706.280099999;922446.0263999999;6876859.4056;6.001445457032703;48.970719028844265;6.038063780587191;48.953176591031074;48.9707190288,6.00144545703;48.953176591,6.03806378059
115306;Raccordement de Mulhouse-Dornach à Mulhouse-Nord;Exploitée;1;000+764;001+303;79d72732-e28c-11e8-92ff-01b064e0362d;1021916.3929999992;6747660.219999999;1021926.3153000027;6748001.930799998;7.2983086828712445;47.75045961637121;7.298689047873936;47.753525745261086;47.7504596164,7.29830868287;47.7535257453,7.29868904787
020000;Ligne de Blesme-Haussignémont à Chaumont;Exploitée;1;216+490;304+796;79d6af78-e28c-11e8-92ff-01b064e0362d;828273.4893999994;6848211.0372;856942.5474999994;6781158.473099999;4.743834201844733;48.721282519042674;5.10906827225772;48.1119332578839;48.721282519,4.74383420184;48.1119332579,5.10906827226
085000;Ligne de St-Hilaire-au-Temple à Hagondange;Exploitée;1;268+350;344+872;79e6411a-e28c-11e8-92ff-01b064e0362d;867428.1138999984;6894213.9593;930333.2842999995;6910798.740600001;5.294029517552472;49.12583582603629;6.164236514687637;49.25530911597803;49.125835826,5.29402951755;49.255309116,6.16423651469
005317;Voie navette;Exploitée;1;000+000;001+536;79d68212-e28c-11e8-92ff-01b064e0362d;773690.0795999989;6901423.135600001;772405.3835000023;6902105.835499998;4.011164654488634;49.20827554237201;3.993655995605393;49.21455924201552;49.2082755424,4.01116465449;49.214559242,3.99365599561
262000;Ligne de Douai à Blanc-Misseron;Exploitée;1;249+312;260+000;79e53630-e28c-11e8-92ff-01b064e0362d;737247.7368000001;7030348.8453;746955.0557999983;7034289.675799999;3.522843129882148;50.36970720803397;3.659560258036345;50.40443234704146;50.369707208,3.52284312988;50.404432347,3.65956025804
395000;Ligne de St-Cyr à Surdon;Exploitée;1;021+260;181+840;79daec8a-e28c-11e8-92ff-01b064e0362d;632100.4052999988;6855806.9692;489019.3550999984;6844371.471000001;2.075611243442867;48.79876530265083;0.13447787606765202;48.66505145671728;48.7987653027,2.07561124344;48.6650514567,0.134477876068
928000;Ligne de Rognac à Aix-en-Provence;Exploitée;1;000+000;024+607;79e31d82-e28c-11e8-92ff-01b064e0362d;880517.3913000003;6267837.8433;897092.807599999;6272748.806600001;5.230871890791239;43.486677883901315;5.437462676581108;43.52643508097792;43.4866778839,5.23087189079;43.526435081,5.43746267658
005345;Raccordement de Herny;Exploitée;1;000+000;004+496;79d6873c-e28c-11e8-92ff-01b064e0362d;950409.5649000034;6878619.602899998;953352.8726999983;6883261.1908;6.420566598803245;48.95871073989349;6.463499909755422;48.999255820382984;48.9587107399,6.4205665988;48.9992558204,6.46349990976
746000;Ligne de Corbeil-Essonnes à Montereau;Exploitée;1;033+006;092+712;79df5938-e28c-11e8-92ff-01b064e0362d;660817.7360000014;6834499.4747;695178.9540000036;6808865.803599998;2.468506839470618;48.60950573839651;2.934890007975593;48.38007498211493;48.6095057384,2.46850683947;48.3800749821,2.93489000798
457000;Ligne de Segré à Nantes-État;Exploitée;1;392+739;393+988;79e44866-e28c-11e8-92ff-01b064e0362d;357939.02910000086;6689967.047899999;357017.3615999967;6689072.468800001;-1.522635235304741;47.2218135634134;-1.534116106191633;47.21329759207054;47.2218135634,-1.5226352353;47.2132975921,-1.53411610619
725000;Ligne de Sévérac-le-Château à Rodez;Exploitée;1;623+046;624+277;79e66634-e28c-11e8-92ff-01b064e0362d;667810.3430000022;6362598.6734;666548.9525000006;6362713.281300001;2.5960992894164603;44.36168033393244;2.580264601812115;44.36265275692083;44.3616803339,2.59609928942;44.3626527569,2.58026460181
317000;Ligne de Rochy-Condé à Soissons;Exploitée;1;007+015;014+840;79da57ba-e28c-11e8-92ff-01b064e0362d;639886.6693999991;6922473.209600002;646017.9425999969;6924166.058400001;2.172090001276214;49.398909468407275;2.256308020876269;49.414673005361955;49.3989094684,2.17209000128;49.4146730054,2.25630802088
990000;Ligne de la grande ceinture de Paris;Exploitée;1;000+000;002+582;79e5f6e8-e28c-11e8-92ff-01b064e0362d;636609.7864999995;6855382.117600001;634027.1177999973;6855475.7190000005;2.137060348306639;48.79540355080524;2.101890606468997;48.79598630982196;48.7954035508,2.13706034831;48.7959863098,2.10189060647
854000;Ligne de Belfort à Delle;Exploitée;1;444+249;464+745;79e666c4-e28c-11e8-92ff-01b064e0362d;990301.3550999984;6731605.145;1001947.8730999976;6719057.214400001;6.866401394309875;47.62084960378001;7.012768592691371;47.50281389509617;47.6208496038,6.86640139431;47.5028138951,7.01276859269
939001;L'Estaque à Marseille St-Charles;Exploitée;1;851+699;861+536;79e2200e-e28c-11e8-92ff-01b064e0362d;888240.380400002;6254395.918499999;893582.1118000001;6248035.519299999;5.321378031505878;43.363795125943106;5.384844423704736;43.30517119807047;43.3637951259,5.32137803151;43.3051711981,5.3848444237
125306;Raccordement de la bifurcation de Wanne à Mulhouse-Ville;Exploitée;1;000+000;001+632;79d64e86-e28c-11e8-92ff-01b064e0362d;1027407.2405000031;6748773.326900002;1026361.1402999982;6747877.9683;7.372297496227952;47.75775099359258;7.357696752929707;47.75022490950755;47.7577509936,7.37229749623;47.7502249095,7.35769675293
889000;Ligne d'Ambérieu à Montalieu-Vercieu;Exploitée;1;000-047;006+800;79e21d22-e28c-11e8-92ff-01b064e0362d;881453.3395999968;6542029.192699999;882465.4334999993;6536441.533799998;5.342946629147701;45.9537428666468;5.353857080821545;45.903177643167865;45.9537428666,5.34294662915;45.9031776432,5.35385708082
272321;Raccordement de Pierrefitte;Exploitée;1;000+000;001+367;79db52ac-e28c-11e8-92ff-01b064e0362d;654293.3850999996;6874219.2623;654603.3857999966;6873407.070099998;2.3757504404776;48.96629639507781;2.380071264573738;48.95901507969061;48.9662963951,2.37575044048;48.9590150797,2.38007126457
558000;Ligne de Courtalain-St-Pellerin à Patay;Exploitée;1;041+600;047+415;79e38986-e28c-11e8-92ff-01b064e0362d;597551.1519000009;6773916.1567;603116.3144999966;6772993.804299999;1.624751090569741;48.05759588034625;1.699646489707244;48.05014543144266;48.0575958803,1.62475109057;48.0501454314,1.69964648971
515000;Ligne de Tours à St-Nazaire;Exploitée;1;235+720;494+005;79de4390-e28c-11e8-92ff-01b064e0362d;526149.8706;6701214.878600001;306397.73650000244;6700376.184700001;0.6951929772176231;47.388438587214054;-2.211324800004774;47.28676363953024;47.3884385872,0.695192977218;47.2867636395,-2.2113248
074306;Raccordement d'Épernay;Exploitée;1;000+000;000+697;79d86d5c-e28c-11e8-92ff-01b064e0362d;771548.8814999983;6883005.6624;771768.1627999991;6882506.272700001;3.978654452066399;49.04294114102882;3.981568593248369;49.038426666739255;49.042941141,3.97865445207;49.0384266667,3.98156859325
990306;Raccordement de Versailles-Matelots;Exploitée;1;001+682;003+350;79e28e7e-e28c-11e8-92ff-01b064e0362d;634827.6427000016;6855208.066199999;633433.9351999983;6855408.528900001;2.112828414393939;48.793660661528236;2.093826629209982;48.795321112198764;48.7936606615,2.11282841439;48.7953211122,2.09382662921
779300;Raccordement de Mâcon-Nord;Exploitée;1;000+000;002+216;79e02b4c-e28c-11e8-92ff-01b064e0362d;838909.8699999973;6577498.4591999985;838303.7594000027;6575935.4463;4.80430273923849;46.2830901805493;4.795970997936117;46.26914367716996;46.2830901805,4.80430273924;46.2691436772,4.79597099794
979000;Ligne de Paris-Est à Pont-Cardinet (EOLE);Exploitée;1;000+000;002+223;79e274ec-e28c-11e8-92ff-01b064e0362d;652759.814199999;6864396.017999999;650761.130400002;6864096.311700001;2.355900577835273;48.87785127403437;2.328685418733517;48.875006381999754;48.877851274,2.35590057784;48.875006382,2.32868541873
701000;Ligne de Capdenac à Rodez;Exploitée;1;243+460;309+737;79deec72-e28c-11e8-92ff-01b064e0362d;626978.1807999983;6386921.376600001;666356.8854999989;6362774.0320000015;2.080235005341475;44.577546781762756;2.577850563515582;44.36319038637226;44.5775467818,2.08023500534;44.3631903864,2.57785056352
936300;Raccordement des Chartreux;Exploitée;1;860+256;861+566;79e3426c-e28c-11e8-92ff-01b064e0362d;894237.0085999966;6249185.988299999;894987.1780000031;6248215.932599999;5.393336983326262;43.31533755482504;5.402211162704963;43.30641032254371;43.3153375548,5.39333698333;43.3064103225,5.4022111627
439000;Ligne de Vitré à Pontorson;Exploitée;1;000+412;007+535;79e4d7d2-e28c-11e8-92ff-01b064e0362d;386181.4645999968;6788577.261599999;384320.5891999975;6791496.7467;-1.219558157920462;48.12208369814374;-1.246640281665848;48.147419169600425;48.1220836981,-1.21955815792;48.1474191696,-1.24664028167
752000;Ligne de Combs-la-Ville à St-Louis (LGV);Exploitée;1;000-168;711+163;79df9200-e28c-11e8-92ff-01b064e0362d;667948.6503999978;6837654.4494;890922.1772999987;6253318.768599998;2.564997165728313;48.63827681122894;5.354034571629331;43.353395118070125;48.6382768112,2.56499716573;43.3533951181,5.35403457163
356000;Ligne de Rouxmesnil à Eu;Exploitée;1;003+380;015+750;79d939f2-e28c-11e8-92ff-01b064e0362d;563812.2098999992;6979426.2117;575119.2035999969;6979039.652899999;1.105829957588804;49.89883452673463;1.2631586817069231;49.897698067943004;49.8988345267,1.10582995759;49.8976980679,1.26315868171
660000;Ligne de Bayonne à St-Jean-Pied-de-Port;Exploitée;1;199+597;249+664;79e17a46-e28c-11e8-92ff-01b064e0362d;338508.43559999764;6275415.5243999995;355323.7999000028;6239087.933400001;-1.469106941501901;43.485736000268545;-1.237551379229391;43.16777053154142;43.4857360003,-1.4691069415;43.1677705315,-1.23755137923
475000;Ligne de St-Brieuc à Pontivy;Exploitée;1;475+142;525+700;79e51d7c-e28c-11e8-92ff-01b064e0362d;273902.7466999963;6838695.787300002;272368.068400003;6800475.543299999;-2.773798977672474;48.50824301357313;-2.756829842565854;48.16428344800968;48.5082430136,-2.77379897767;48.164283448,-2.75682984257
775000;Ligne de Paray-le-Monial à Givors-Canal;Exploitée;1;000+000;134+756;79e15fc4-e28c-11e8-92ff-01b064e0362d;785497.0437999964;6594714.8728;837990.4030999988;6500999.999400001;4.113797115799167;46.44698018163388;4.770093290491597;45.594594965811254;46.4469801816,4.1137971158;45.5945949658,4.77009329049
604000;Ligne de Mignaloux-Nouaillé à Bersac;Exploitée;1;445+900;451+967;79dde222-e28c-11e8-92ff-01b064e0362d;573519.0944000036;6559958.1515999995;578663.3297000006;6558691.0856;1.361814558954761;46.127619651202416;1.4287514406460842;46.11715356757369;46.1276196512,1.36181455895;46.1171535676,1.42875144065
366306;Raccordement des Piquettes;Exploitée;1;057+727;059+045;79dc2fa8-e28c-11e8-92ff-01b064e0362d;604714.1696999967;6877510.906300001;603398.4063000008;6877973.8895;1.697959390303069;48.99045570840411;1.679877608024147;48.994421879002275;48.9904557084,1.6979593903;48.994421879,1.67987760802
431320;Raccordement de Montlouis (LGV);Exploitée;1;215+685;217+688;79dce3d0-e28c-11e8-92ff-01b064e0362d;533894.9970000014;6700874.0469;533100.2971000001;6699380.377900001;0.797945003803855;47.38736110803412;0.787969732047588;47.3737202881086;47.387361108,0.797945003804;47.3737202881,0.787969732048
689000;Ligne de St-Germain-du-Puy à Cosne-Cours-sur-Loire;Exploitée;1;239+532;241+850;79debb58-e28c-11e8-92ff-01b064e0362d;660743.758100003;6666372.981600001;663195.9241999984;6666615.8237;2.482450892601388;47.09645603479513;2.514759411319008;47.098782505330206;47.0964560348,2.4824508926;47.0987825053,2.51475941132
458000;Ligne de Laval à Gennes-Longuefuye;Exploitée;1;301+400;303+875;79e41f94-e28c-11e8-92ff-01b064e0362d;421391.68620000035;6781845.1493999995;423221.64620000124;6781391.959399998;-0.742593784831855;48.077548845896764;-0.717761633081192;48.074252908388054;48.0775488459,-0.742593784832;48.0742529084,-0.717761633081
696000;Ligne de Châteauroux à La Ville-Gozet;Exploitée;1;263+269;265+794;79e5c2bc-e28c-11e8-92ff-01b064e0362d;601495.8096999973;6635550.8385999985;603529.2465000004;6634099.128400002;1.708079603663499;46.81285142190831;1.735049282572217;46.8000784942243;46.8128514219,1.70807960366;46.8000784942,1.73504928257
991300;Raccordement de Gagny-Tronc-Commun;Exploitée;1;000+000;001+635;79e29744-e28c-11e8-92ff-01b064e0362d;665559.5952999964;6863857.677499998;666976.2063999996;6864257.8444;2.53045880297754;48.8738217766004;2.549740549207657;48.87749463725096;48.8738217766,2.53045880298;48.8774946373,2.54974054921
875000;Ligne de Frasne à Verrières-de-Joux (frontière);Exploitée;1;437+412;464+840;79e1edd0-e28c-11e8-92ff-01b064e0362d;940745.9820000008;6644652.963300001;963242.8197000027;6650095.3574;6.160850321729118;46.85867027684499;6.458987161297507;46.89914096334156;46.8586702768,6.16085032173;46.8991409633,6.4589871613
335300;Raccordement 2J des Ambassadeurs;Exploitée;1;021+603;022+304;79dab924-e28c-11e8-92ff-01b064e0362d;633180.0939999968;6873213.508699998;632780.1119000018;6872826.777399998;2.087570706752318;48.95540534426471;2.082170800507545;48.95188624761758;48.9554053443,2.08757070675;48.9518862476,2.08217080051
